Date,Close,High,Low,Open,Volume
2024-09-18,160.25234985351562,161.0695136032711,159.10634384004203,160.29221965909542,16756500
2024-09-19,162.67393493652344,164.4178664273297,161.9584224478595,164.2484577643565,17548200
2024-09-20,164.06906127929688,164.17868042985225,162.6141175724596,163.94948228082725,46362700
2024-09-23,162.50453186035156,166.0322495638778,162.3849376425891,164.76664926653692,15648400
2024-09-24,163.0725555419922,163.9794036432281,161.4681378266814,163.68044089265968,18774100
2024-09-25,162.42481994628906,163.64755497217124,162.2105539256739,162.4048850408156,13607900
2024-09-26,163.2618865966797,164.92609369322952,162.9330291168763,164.45772230131644,18234500
2024-09-27,164.71681213378906,166.39099425359143,163.26188353562077,163.34160794188523,13604300
2024-09-30,166.61024475097656,166.7796534244714,164.06908423680048,164.20859815649484,14070100
2024-10-01,167.83596801757812,169.8489675197396,165.32470236578393,168.2744446621951,18629500
2024-10-02,166.7298126220703,168.29437559381142,165.67349084272,167.1782491049807,12745000
2024-10-03,166.6301727294922,167.32774229896964,164.79654173931067,165.2449934394312,11004300
2024-10-04,167.97547912597656,168.96205155988855,166.38103659730547,168.75277308995237,11422100
2024-10-07,163.8199462890625,169.31083385834447,163.56085336185615,168.55347477474996,14034700
2024-10-08,165.12539672851562,165.5240187663917,163.7402174593827,164.85632875368378,11723900
2024-10-09,162.4945526123047,165.68345289594726,160.56127753869376,164.28332624636454,19666400
2024-10-10,162.6141357421875,163.74122571102308,161.07948266881212,161.54785407298462,12900500
2024-10-11,163.94947814941406,164.69687728276458,161.9364788926119,162.76360242489136,10946000
2024-10-14,165.77316284179688,167.03874798063788,164.20859975029586,164.3381538219398,9981800
2024-10-15,166.32122802734375,168.5036361085776,165.47418473029845,166.56040124373772,14829300
2024-10-16,166.16180419921875,166.69992496042366,164.64308687838846,165.45425956276037,9968500
2024-10-17,163.93951416015625,167.347652613545,163.80000025408333,166.79957204346408,15113400
2024-10-18,164.4776611328125,165.79307587756512,164.17869839804442,164.29827740960113,13091300
2024-10-21,165.22506713867188,165.6436089021509,163.73524093121017,164.00929645176177,11384000
2024-10-22,166.2415313720703,166.88927130726915,164.0989777289574,164.128872482528,11958600
2024-10-23,163.90960693359375,167.01879764151536,163.06554406462806,165.8528416223734,12754300
2024-10-24,163.95947265625,164.477673755893,162.20558112668277,164.01926216661698,12764400
2024-10-25,166.41091918945312,166.81948583900834,164.65701276843643,164.79155434851998,14566400
2024-10-28,167.75624084472656,170.01438944494484,165.2150804822965,169.99843848112795,20858300
2024-10-29,170.54653930664062,171.26404378791563,168.07514342995802,168.79762023279824,28916100
2024-10-30,175.52919006347656,183.1526557004326,175.13555556673,181.77745153420008,49698300
2024-10-31,172.09115600585938,177.8012815181652,171.96160194799086,174.11411524890076,32801900
2024-11-01,172.05128479003906,173.21724088954517,169.71940300277728,170.94513339774178,21752900
2024-11-04,170.08811950683594,171.32382498821045,168.89727135850833,170.64619034756598,16194000
